mtachNum,duration,timeStamp,mapName,modeName,t1_id,t1_name,t1_color,t1_score,t2_id,t2_name,t2_color,t2_score,playerName,playerTeamId,playerTimePlayed,playerOutcome,playerPlacement,playerTypeInt,playerScore,playerPersonalScore,playerRoundsWon,playerRoundsLost,playerRoundsTied,playerKills,playerDeaths,playerAssists,playerKDA,playerKDRatio,playerBetrayals,playerGrenadeKills,playerHeadshotKills,playerMeleeKills,playerPowerWeaponKills,playerShotsFired,playerShotsHit,playerAccuracy,playerDamageDealt,playerDamageTaken,playerCalloutAssists,playerVehicleDestroys,playerDriverAssists,playerHijacks,playerEmpAssists,playerMaxKillingSpree,rating,flagCaptureAssists,flagCaptures,flagCarriersKilled,flagGrabs,flagReturnersKilled,flagReturns,flagSecures,flagSteals,killsAsFlagCarrier,killsAsFlagReturner,timeAsFlagCarrier,killsAsSkullCarrier,longestTimeAsSkullCarrier,skullCarriersKilled,skullGrabs,timeAsSkullCarrier,skullScoringTicks
3,496.177964,2021-12-31T04:03:52.885+00:00,Recharge,Ranked:Strongholds,0,Eagle,blue,250,1,Cobra,red,110,Str8 SicK CS,0,496.156,Win,1,1,0,2550,1,0,0,19,8,5,12,2.375,0,0,15,3,0,401,197,49.12,4008,3480,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
3,496.177964,2021-12-31T04:03:52.885+00:00,Recharge,Ranked:Strongholds,0,Eagle,blue,250,1,Cobra,red,110,Player309290,0,496.156,Win,1,1,0,1900,1,0,0,12,11,11,4,1.090909091,0,0,9,0,1,362,215,59.39,3841,3968,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,
3,496.177964,2021-12-31T04:03:52.885+00:00,Recharge,Ranked:Strongholds,0,Eagle,blue,250,1,Cobra,red,110,Woopyloopy2450,0,496.156,Win,1,1,0,1575,1,0,0,10,8,8,4,1.25,0,1,6,1,0,315,143,45.39,3143,3143,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,
3,496.177964,2021-12-31T04:03:52.885+00:00,Recharge,Ranked:Strongholds,0,Eagle,blue,250,1,Cobra,red,110,Enable 1OOT,1,496.156,Loss,5,1,0,1425,0,1,0,11,16,5,-4,0.6875,0,0,10,1,0,409,276,67.48,4165,4446,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,Burton,1,489.562,Win,2,1,10,1250,1,0,0,10,12,5,-1,0.833333333,0,1,5,0,3,370,226,61.08,3711,3362,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,Gilkey,0,489.562,Loss,7,1,6,750,0,1,0,6,13,3,-6,0.461538462,0,1,4,1,0,441,211,47.84,2831,3887,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,Blaze SyA,1,489.562,Win,2,1,10,1580,1,0,0,10,10,11,3,1,0,0,8,1,0,324,185,57.09,3577,3856,3,0,0,0,0,3,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,TheeFlamesword,1,489.562,Win,4,1,7,1280,1,0,0,7,3,11,7,2.333333333,0,0,6,0,0,467,203,43.46,3315,2380,3,0,0,0,0,3,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,Str8 SicK CS,0,489.562,Loss,5,1,12,1350,0,1,0,12,13,3,0,0.923076923,0,0,10,2,0,339,196,57.81,3718,4437,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,Player309290,0,489.562,Loss,7,1,6,900,0,1,0,6,12,6,-4,0.5,0,1,4,1,0,329,143,43.46,3002,3457,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,Woopyloopy2450,0,489.562,Loss,6,1,10,1200,0,1,0,10,12,4,-1,0.833333333,0,0,4,2,1,331,209,63.14,3848,3703,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,
2,489.5754199,2021-12-31T03:41:29.772+00:00,Streets,Ranked:Slayer,0,Eagle,blue,34,1,Cobra,red,50,Enable 1OOT,1,489.562,Win,1,1,23,2500,1,0,0,23,9,4,15,2.555555556,0,1,19,1,0,403,218,54.09,4750,3933,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,Burton,1,695.875,Loss,5,1,0,2125,0,1,0,15,22,12,-3,0.681818182,0,0,12,2,0,560,320,57.14,5202,6082,0,0,0,0,0,2,,0,0,0,0,0,0,0,1,0,0,00:00.4,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,Gilkey,0,695.875,Win,3,1,0,3100,1,0,0,23,15,13,12,1.533333333,0,1,16,4,0,602,332,55.14,6120,5317,0,0,0,0,0,3,,1,0,0,2,0,1,0,1,0,0,00:00.9,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,Blaze SyA,1,695.875,Loss,5,1,0,2350,0,1,0,19,21,8,0,0.904761905,0,1,13,5,0,484,283,58.47,5401,5964,0,0,0,0,0,3,,0,0,1,2,0,0,0,1,0,0,00:01.2,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,TheeFlamesword,1,695.875,Loss,5,1,0,2000,0,1,0,14,18,11,-1,0.777777778,0,1,8,3,0,685,326,47.59,5594,5307,0,0,0,0,0,3,,0,0,0,0,0,0,0,2,0,0,00:01.7,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,Str8 SicK CS,0,695.875,Win,2,1,2,3530,1,0,0,24,17,7,9,1.411764706,0,0,17,7,0,550,327,59.45,6055,5612,0,0,0,0,0,5,,1,2,1,11,0,1,6,0,0,0,00:03.1,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,Player309290,0,695.875,Win,1,1,3,3590,1,0,0,20,13,9,10,1.538461538,0,3,12,3,0,494,285,57.69,5176,4936,0,0,0,0,0,6,,1,3,0,30,1,1,10,3,0,0,00:37.7,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,Woopyloopy2450,0,695.875,Win,3,1,0,2035,1,0,0,15,17,8,0,0.882352941,0,0,10,2,0,516,255,49.41,5106,5558,0,0,0,0,0,4,,1,0,0,9,0,0,2,1,0,0,00:06.9,,,,,,
1,695.8668657,2021-12-31T03:27:19.767+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,5,1,Cobra,red,0,Enable 1OOT,1,695.875,Loss,5,1,0,1725,0,1,0,14,21,6,-5,0.666666667,0,0,11,2,0,542,307,56.64,4907,5360,0,0,0,0,0,2,,0,0,1,0,0,0,0,0,0,0,0:00:00,,,,,,
