matchNum,duration,timeStamp,mapName,modeName,t1_id,t1_name,t1_color,t1_score,t2_id,t2_name,t2_color,t2_score,playerName,playerType,playerTeamId,playerTimePlayed,playerOutcome,playerPlacement,playerTypeInt,playerScore,playerPersonalScore,playerRoundsWon,playerRoundsLost,playerRoundsTied,playerKills,playerDeaths,playerAssists,playerKDA,playerKDRatio,playerBetrayals,playerGrenadeKills,playerHeadshotKills,playerMeleeKills,playerPowerWeaponKills,playerShotsFired,playerShotsHit,playerAccuracy,playerDamageDealt,playerDamageTaken,playerCalloutAssists,playerVehicleDestroys,playerDriverAssists,playerHijacks,playerEmpAssists,playerMaxKillingSpree,rating,flagCaptureAssists,flagCaptures,flagCarriersKilled,flagGrabs,flagReturnersKilled,flagReturns,flagSecures,flagSteals,killsAsFlagCarrier,killsAsFlagReturner,timeAsFlagCarrier,killsAsSkullCarrier,longestTimeAsSkullCarrier,skullCarriersKilled,skullGrabs,timeAsSkullCarrier,skullScoringTicks
2,747.3158034,2021-12-30T00:05:55.27+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,1,1,Cobra,red,3,The Eco Smith,Human,1,747.297,Win,1,1,1,3025,1,0,0,20,23,13,1,0.869565217,0,2,12,5,0,689,413,59.94,7108,6290,0,0,0,0,0,3,,0,1,0,5,0,0,3,3,0,0,00:12.6,,,,,,
2,747.3158034,2021-12-30T00:05:55.27+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,1,1,Cobra,red,3,Snipedown4965,Human,0,747.297,Loss,6,1,0,2635,0,1,0,21,23,9,1,0.913043478,0,1,16,4,0,554,357,64.44,6645,6820,0,0,0,0,0,4,,0,0,1,2,1,0,2,2,0,0,0:00:02,,,,,,
2,747.3158034,2021-12-30T00:05:55.27+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,1,1,Cobra,red,3,Bound,Human,0,747.297,Loss,5,1,1,2860,0,1,0,20,27,11,-4,0.740740741,0,0,15,3,0,532,319,59.96,5517,6939,0,0,0,0,0,3,,0,1,0,14,0,0,1,0,0,0,00:05.4,,,,,,
2,747.3158034,2021-12-30T00:05:55.27+00:00,Aquarius,Ranked:CTF,0,Eagle,blue,1,1,Cobra,red,3,Pznguin,Human,1,747.297,Win,1,1,1,2875,1,0,0,18,19,12,3,0.947368421,0,0,13,4,0,507,318,62.72,5976,5595,0,0,0,0,0,3,,1,1,0,26,1,1,6,2,0,0,00:08.2,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,Falcated,Human,0,478.828,Win,4,1,8,900,1,0,0,8,10,2,-2,0.8,0,0,5,0,3,198,116,58.58,2515,2917,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,StelluR,Human,1,478.828,Loss,8,1,5,800,0,1,0,5,13,6,-6,0.384615385,0,0,2,2,0,325,167,51.38,2715,3869,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,bubu dubu,Human,0,478.828,Win,3,1,11,1500,1,0,0,11,12,8,1,0.916666667,0,2,6,1,1,351,231,65.81,4655,3615,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,Renegade JW,Human,1,478.828,Loss,5,1,18,2200,0,1,0,18,13,8,7,1.384615385,0,3,9,2,2,295,196,66.44,4592,4327,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,The Eco Smith,Human,1,478.828,Loss,7,1,10,1450,0,1,0,10,13,9,0,0.769230769,0,0,8,2,0,375,197,52.53,3754,4013,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,Snipedown4965,Human,0,478.828,Win,2,1,14,1600,1,0,0,14,12,4,3,1.166666667,0,1,10,1,2,261,150,57.47,4073,4039,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,Bound,Human,0,478.828,Win,1,1,17,1900,1,0,0,17,14,4,4,1.214285714,0,0,13,3,0,337,204,60.53,4045,4080,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,
1,478.8384727,2021-12-29T23:48:01.192+00:00,Recharge,Ranked:Slayer,0,Eagle,blue,50,1,Cobra,red,48,Pznguin,Human,1,478.828,Loss,6,1,15,1600,0,1,0,15,11,2,4,1.363636364,0,2,8,4,0,251,146,58.16,3312,3332,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,Falcated,Human,0,721.61,Loss,5,1,0,2500,0,1,0,18,21,4,-2,0.857142857,0,0,11,6,0,525,303,57.71,6053,6451,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,StelluR,Human,1,721.61,Win,1,1,0,3000,1,0,0,23,21,6,4,1.095238095,0,1,14,3,2,447,268,59.95,6757,5906,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,bubu dubu,Human,0,721.61,Loss,5,1,0,2675,0,1,0,19,23,7,-2,0.826086957,0,3,14,0,1,539,329,61.03,5693,6636,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,Renegade JW,Human,1,721.61,Win,1,1,0,3100,1,0,0,19,17,18,8,1.117647059,0,2,12,3,0,515,335,65.04,6724,5799,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,The Eco Smith,Human,1,721.61,Win,1,1,0,3750,1,0,0,28,18,12,14,1.555555556,0,1,21,1,2,636,380,59.74,7293,6595,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,Snipedown4965,Human,0,721.61,Loss,5,1,0,2925,0,1,0,22,25,9,0,0.88,0,1,14,3,2,467,319,68.3,6846,7137,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,Bound,Human,0,721.61,Loss,5,1,0,2425,0,1,0,18,25,7,-5,0.72,0,1,13,3,0,447,264,59.06,5451,6568,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,
0,721.6586453,2021-12-29T23:37:18.053+00:00,Streets,Ranked:Strongholds,0,Eagle,blue,179,1,Cobra,red,250,Pznguin,Human,1,721.61,Win,1,1,0,3250,1,0,0,24,21,10,6,1.142857143,0,1,16,5,1,573,314,54.79,5721,6109,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
